"permit","harvdate","red","king","coho","pink","chum","flounder","fishery","effort_days","city","familysi","allowed","mailing","status","region_number","region_code","area_name","response_method","year"
61731,2017-06-17,7,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61731,2017-06-18,6,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61733,2017-07-22,14,0,0,0,0,2,"KENAI",1,"ANCHORAGE",13,145,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61733,2017-07-29,40,0,0,0,0,0,"KENAI",1,"ANCHORAGE",13,145,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61733,2017-08-04,35,0,0,0,0,2,"KASILOF DIPNET",1,"ANCHORAGE",13,145,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61734,2017-07-18,12,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61734,2017-07-19,15,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61735,2017-07-10,2,0,0,0,0,0,"KASILOF DIPNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61736,2017-07-17,0,0,0,0,0,0,"KENAI",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61741,2017-07-17,8,0,0,0,0,0,"KENAI",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61741,2017-07-18,12,0,0,0,0,0,"KENAI",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61741,2017-07-19,18,0,0,0,0,0,"KENAI",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61742,2017-07-17,24,1,0,3,0,0,"KENAI",1,"EAGLE RIVER",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61745,2017-07-20,5,0,0,0,0,0,"KENAI",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61745,2017-07-21,4,0,0,0,0,0,"KENAI",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61745,2017-07-22,4,0,0,0,0,0,"KENAI",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61747,2017-07-26,12,0,0,2,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61749,2017-07-01,2,0,0,0,0,0,"KASILOF DIPNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61749,2017-07-02,11,0,0,0,0,0,"KASILOF DIPNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61749,2017-07-24,5,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61749,2017-07-30,16,0,1,0,0,1,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61754,2017-07-21,13,0,0,0,0,0,"KENAI",1,"ANCHORAGE",3,45,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61755,2017-06-19,10,0,0,0,0,0,"KASILOF GILLNET",1,"PALMER",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61755,2017-07-22,20,0,0,0,0,0,"KENAI",1,"PALMER",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61757,2017-06-23,12,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61757,2017-07-27,22,0,0,0,0,0,"FISH CREEK",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61758,2017-07-23,54,0,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61759,2017-07-31,25,0,0,0,0,0,"KENAI",1,"KENAI",1,25,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61762,2017-06-20,15,0,0,0,0,0,"KASILOF GILLNET",1,"KENAI",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","mail",2017
61762,2017-06-22,4,0,0,0,0,0,"KASILOF GILLNET",1,"KENAI",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","mail",2017
61762,2017-07-28,12,0,0,0,0,0,"KENAI",1,"KENAI",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","mail",2017
61763,2017-07-21,3,0,0,0,0,0,"KENAI",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61765,2017-07-27,1,0,0,0,0,0,"KASILOF DIPNET",1,"KENAI",9,105,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61767,2017-07-28,30,1,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61769,2017-07-19,12,0,0,0,0,0,"KENAI",1,"KENAI",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61769,2017-07-24,6,0,0,0,0,0,"KENAI",1,"KENAI",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61771,2017-07-25,25,0,0,0,0,0,"KENAI",1,"SOLDOTNA",1,25,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61772,2017-06-16,9,0,0,0,0,0,"KASILOF GILLNET",1,"EAGLE RIVER",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61772,2017-06-17,4,0,0,0,0,0,"KASILOF GILLNET",1,"EAGLE RIVER",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61773,2017-07-25,30,0,0,0,0,0,"KENAI",1,"STERLING",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61774,2017-07-19,18,0,0,2,0,0,"KENAI",1,"WASILLA",3,45,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61774,2017-07-20,3,0,0,0,0,0,"KENAI",1,"WASILLA",3,45,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61779,2017-07-11,2,0,0,0,0,0,"KENAI",1,"SOLDOTNA",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61779,2017-07-13,2,0,0,0,0,0,"KENAI",1,"SOLDOTNA",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61779,2017-07-20,11,0,0,0,0,0,"KENAI",1,"SOLDOTNA",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61779,2017-07-23,20,0,0,0,0,0,"KENAI",1,"SOLDOTNA",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61780,2017-06-15,13,0,0,0,0,0,"KASILOF GILLNET",1,"PALMER",5,65,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61780,2017-06-16,5,0,0,0,0,0,"KASILOF GILLNET",1,"PALMER",5,65,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61780,2017-06-17,3,0,0,0,0,0,"KASILOF GILLNET",1,"PALMER",5,65,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61780,2017-06-23,2,0,0,0,0,0,"KASILOF GILLNET",1,"PALMER",5,65,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61781,2017-06-17,5,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61781,2017-06-18,15,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61781,2017-06-21,10,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61781,2017-06-23,11,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61782,2017-06-19,18,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61782,2017-06-20,13,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61782,2017-06-21,3,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61783,2017-07-27,0,0,0,2,0,0,"KENAI",1,"KENAI",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","mail",2017
61783,2017-07-31,5,0,0,0,0,1,"KENAI",1,"KENAI",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","mail",2017
61785,2017-06-25,0,0,0,0,0,0,"KENAI",1,"PALMER",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61785,2017-07-02,4,0,0,0,0,0,"KENAI",1,"PALMER",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61787,2017-07-21,3,0,0,0,0,5,"KENAI",1,"ANCHORAGE",4,55,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61787,2017-07-24,1,0,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61788,2017-06-25,0,0,0,0,0,0,"KASILOF DIPNET",1,"ANCHORAGE",6,75,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61788,2017-07-10,4,0,0,0,0,0,"KASILOF DIPNET",1,"ANCHORAGE",6,75,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61791,2017-06-15,6,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61791,2017-06-17,8,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61791,2017-06-20,10,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61791,2017-06-23,11,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61792,2017-06-25,0,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61792,2017-06-26,3,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61792,2017-06-27,6,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61794,2017-07-15,3,0,0,0,0,0,"KASILOF DIPNET",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61794,2017-07-16,5,0,0,0,0,0,"KENAI",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61794,2017-07-23,8,0,0,0,0,0,"KENAI",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61794,2017-08-05,5,0,0,0,0,0,"KASILOF DIPNET",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61795,2017-07-15,2,0,0,0,0,0,"KASILOF DIPNET",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61795,2017-07-16,2,0,0,0,0,0,"KENAI",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61796,2017-07-22,25,0,0,0,0,0,"KENAI",1,"ANCHORAGE",3,45,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61797,2017-07-07,5,0,0,0,0,0,"KASILOF DIPNET",1,"HOMER",4,55,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61797,2017-07-21,7,0,0,1,0,1,"KASILOF DIPNET",1,"HOMER",4,55,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61802,2017-07-24,23,0,0,0,0,0,"KENAI",1,"WASILLA",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61803,2017-07-12,2,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61803,2017-07-13,2,0,0,1,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61803,2017-07-14,0,0,0,1,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61803,2017-07-26,16,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61803,2017-07-29,9,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61804,2017-07-19,0,0,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61805,2017-07-10,6,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61805,2017-07-17,2,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61805,2017-07-18,3,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61805,2017-07-23,7,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61805,2017-07-29,17,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61806,2017-06-17,20,0,0,0,0,0,"KASILOF GILLNET",1,"SOLDOTNA",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61806,2017-07-26,15,0,0,0,0,0,"KENAI",1,"SOLDOTNA",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61811,2017-07-15,15,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61811,2017-07-19,19,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61813,2017-07-20,19,0,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61814,2017-07-21,11,0,0,1,0,0,"KASILOF DIPNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61819,2017-07-19,12,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61820,2017-07-23,10,0,0,6,0,0,"KENAI",1,"WASILLA",3,45,2,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61821,2017-07-23,12,0,0,0,0,0,"KENAI",1,"PALMER",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61821,2017-07-24,23,0,0,0,0,0,"KENAI",1,"PALMER",2,35,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61822,2017-07-20,10,0,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61824,2017-07-27,11,0,0,0,0,0,"KENAI",1,"WASILLA",3,45,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61824,2017-07-28,20,0,0,0,0,0,"KENAI",1,"WASILLA",3,45,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61825,2017-06-15,6,1,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",3,45,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61825,2017-06-16,8,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",3,45,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61825,2017-06-17,5,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",3,45,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61825,2017-06-18,8,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",3,45,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61825,2017-06-19,7,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",3,45,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61825,2017-06-20,3,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",3,45,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61825,2017-06-25,2,0,0,0,0,0,"KASILOF DIPNET",1,"ANCHORAGE",3,45,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61825,2017-07-01,2,0,0,0,0,0,"KASILOF DIPNET",1,"ANCHORAGE",3,45,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61826,2017-07-10,7,0,0,0,0,0,"KENAI",1,"SOLDOTNA",3,45,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61826,2017-07-11,0,0,0,0,0,0,"KENAI",1,"SOLDOTNA",3,45,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61826,2017-07-19,17,0,0,0,0,0,"KENAI",1,"SOLDOTNA",3,45,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61827,2017-07-21,9,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",2,35,1,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61828,2017-07-20,2,0,0,0,0,0,"KENAI",1,"STERLING",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61829,2017-07-21,2,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61830,2017-06-15,25,0,0,0,0,0,"KASILOF GILLNET",1,"STERLING",1,25,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61831,2017-07-11,4,0,0,2,0,0,"KASILOF DIPNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61831,2017-07-12,2,0,0,1,0,1,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61831,2017-07-24,17,0,0,1,0,0,"KASILOF DIPNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61831,2017-07-31,4,0,0,2,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61832,2017-07-17,6,0,0,0,0,0,"KENAI",1,"ANCHORAGE",8,95,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61832,2017-07-18,9,0,0,0,0,0,"KENAI",1,"ANCHORAGE",8,95,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61832,2017-07-19,12,0,0,0,0,0,"KENAI",1,"ANCHORAGE",8,95,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61832,2017-07-20,15,0,0,0,0,0,"KENAI",1,"ANCHORAGE",8,95,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61832,2017-07-28,39,0,0,0,0,0,"KENAI",1,"ANCHORAGE",8,95,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61833,2017-07-23,3,0,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61833,2017-07-30,10,0,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,1,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61835,2017-06-16,10,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61838,2017-07-21,4,0,0,0,0,0,"KENAI",1,"ANCHORAGE",3,45,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61838,2017-07-22,7,0,0,1,0,0,"KENAI",1,"ANCHORAGE",3,45,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61841,2017-07-22,6,0,0,2,0,0,"KENAI",1,"ANCHORAGE",3,45,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61841,2017-07-23,6,0,0,0,0,0,"KENAI",1,"ANCHORAGE",3,45,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61843,2017-06-15,5,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",10,115,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61843,2017-06-21,1,0,0,0,0,0,"KENAI",1,"WASILLA",10,115,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61843,2017-06-24,30,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",10,115,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61843,2017-07-28,50,0,0,7,0,0,"KENAI",1,"WASILLA",10,115,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61844,2017-07-17,7,0,0,1,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61844,2017-07-18,17,0,0,1,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61845,2017-06-15,10,0,0,0,0,0,"KASILOF GILLNET",1,"KASILOF",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61845,2017-06-16,3,0,0,0,0,0,"KASILOF GILLNET",1,"KASILOF",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61845,2017-06-17,19,0,0,0,0,0,"KASILOF GILLNET",1,"KASILOF",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61845,2017-06-18,3,0,0,0,0,0,"KASILOF GILLNET",1,"KASILOF",2,35,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61846,2017-06-30,8,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61846,2017-07-03,2,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61846,2017-07-18,30,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61846,2017-07-19,15,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61847,2017-06-18,4,0,0,0,0,0,"KASILOF GILLNET",1,"ANIAK",1,25,0,"HARVEST REPORTED",3,"V","Kukokwim River-Kuskokwim Bay Drainages","online",2017
61848,2017-06-15,11,1,0,0,0,0,"KASILOF GILLNET",1,"KASILOF",2,35,1,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61848,2017-06-16,10,1,0,0,0,0,"KASILOF GILLNET",1,"KASILOF",2,35,1,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61848,2017-06-17,14,0,0,0,0,0,"KASILOF GILLNET",1,"KASILOF",2,35,1,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61849,2017-07-24,27,1,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61850,2017-07-24,1,0,0,0,0,0,"KENAI",1,"ANCHORAGE",2,35,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61851,2017-07-29,6,0,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61851,2017-07-30,9,0,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,0,"HARVEST REPORTED",2,"L","Anchorage","mail",2017
61852,2017-07-17,34,0,0,0,0,0,"KENAI",1,"ANCHORAGE",4,55,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61853,2017-07-10,3,0,0,4,0,0,"KENAI",1,"WASILLA",3,45,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61853,2017-07-11,4,0,0,0,0,0,"KASILOF DIPNET",1,"WASILLA",3,45,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61853,2017-07-21,7,0,0,0,0,0,"KENAI",1,"WASILLA",3,45,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61853,2017-07-22,5,0,0,0,0,0,"KENAI",1,"WASILLA",3,45,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61854,2017-06-16,44,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",4,55,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61855,2017-07-10,2,0,0,0,0,0,"KENAI",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61855,2017-07-22,5,0,0,0,0,0,"KENAI",1,"ANCHORAGE",1,25,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61856,2017-06-15,3,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",1,25,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61856,2017-06-17,10,0,0,0,0,0,"KASILOF GILLNET",1,"WASILLA",1,25,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","mail",2017
61857,2017-07-28,50,0,0,0,0,0,"KENAI",1,"WASILLA",4,55,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
61859,2017-07-10,4,0,0,0,0,0,"KENAI",1,"ANCHORAGE",5,65,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61859,2017-07-11,5,0,0,0,0,0,"KENAI",1,"ANCHORAGE",5,65,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61859,2017-07-12,5,0,0,0,0,0,"KENAI",1,"ANCHORAGE",5,65,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61859,2017-07-13,2,0,0,0,0,0,"KENAI",1,"ANCHORAGE",5,65,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61862,2017-06-17,16,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",5,65,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61862,2017-06-18,6,0,0,0,0,0,"KASILOF GILLNET",1,"ANCHORAGE",5,65,0,"HARVEST REPORTED",2,"L","Anchorage","online",2017
61863,2017-06-15,45,0,0,0,0,0,"KASILOF GILLNET",1,"SOLDOTNA",6,75,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61863,2017-06-16,21,1,0,0,0,0,"KASILOF GILLNET",1,"SOLDOTNA",6,75,0,"HARVEST REPORTED",2,"P","Kenai Peninsula","online",2017
61864,2017-07-30,1,0,0,0,0,0,"FISH CREEK",1,"WASILLA",3,45,0,"HARVEST REPORTED",2,"K","Knik Arm Drainage","online",2017
